policy,cycle,latency_ms,tier
fixed_t2,8950,4.017305,2
fixed_t2,8951,3.821478,2
fixed_t2,8952,7.559520,2
fixed_t2,8953,6.149147,2
fixed_t2,8954,2.518826,2
fixed_t2,8955,5.947537,2
fixed_t2,8956,7.890144,2
fixed_t2,8957,8.117329,2
fixed_t2,8958,5.940101,2
fixed_t2,8959,5.565748,2
fixed_t2,8960,6.050861,2
fixed_t2,8961,5.798341,2
fixed_t2,8962,10.422269,2
fixed_t2,8963,8.069341,2
fixed_t2,8964,3.694337,2
fixed_t2,8965,3.424124,2
fixed_t2,8966,5.485003,2
fixed_t2,8967,6.563127,2
fixed_t2,8968,4.358953,2
fixed_t2,8969,4.213405,2
fixed_t2,8970,5.385829,2
fixed_t2,8971,4.103808,2
fixed_t2,8972,3.883212,2
fixed_t2,8973,3.154199,2
fixed_t2,8974,5.800137,2
fixed_t2,8975,8.098468,2
fixed_t2,8976,3.964106,2
fixed_t2,8977,5.328453,2
fixed_t2,8978,4.262354,2
fixed_t2,8979,12.511922,2
fixed_t2,8980,10.039248,2
fixed_t2,8981,8.014605,2
fixed_t2,8982,4.879317,2
fixed_t2,8983,6.819674,2
fixed_t2,8984,11.560103,2
fixed_t2,8985,6.800759,2
fixed_t2,8986,7.168264,2
fixed_t2,8987,2.364218,2
fixed_t2,8988,9.184002,2
fixed_t2,8989,6.029140,2
fixed_t2,8990,7.658896,2
fixed_t2,8991,9.693327,2
fixed_t2,8992,6.799410,2
fixed_t2,8993,2.502921,2
fixed_t2,8994,4.135830,2
fixed_t2,8995,6.839079,2
fixed_t2,8996,4.766623,2
fixed_t2,8997,7.205089,2
fixed_t2,8998,17.610306,2
fixed_t2,8999,12.972954,2
caai,0,7.979946,1
caai,1,7.810676,1
caai,2,6.207553,1
caai,3,4.800698,1
caai,4,9.016670,1
caai,5,6.946735,1
caai,6,7.164173,1
caai,7,11.681839,1
caai,8,6.944119,1
caai,9,9.127276,1
caai,10,4.062076,1
caai,11,4.768451,1
caai,12,16.562555,1
caai,13,4.701439,1
caai,14,8.328702,1
caai,15,3.807849,1
caai,16,23.291190,1
caai,17,5.075181,1
caai,18,9.127696,1
caai,19,4.006308,1
caai,20,7.731181,1
caai,21,4.320484,1
caai,22,5.919662,1
caai,23,2.922794,1
caai,24,11.865947,1
caai,25,6.738393,1
caai,26,11.696666,1
caai,27,5.732781,1
caai,28,8.538985,1
caai,29,12.945380,1
caai,30,5.524334,1
caai,31,7.981053,1
caai,32,4.813276,1
caai,33,4.962306,1
caai,34,8.557762,1
caai,35,6.764039,1
caai,36,8.179558,1
caai,37,11.634718,1
caai,38,13.424110,1
caai,39,4.252049,1
caai,40,9.165355,1
caai,41,12.373356,1
caai,42,6.009958,1
caai,43,4.914124,1
caai,44,27.647091,1
caai,45,6.730656,1
caai,46,5.457150,1
caai,47,4.726342,1
caai,48,5.389589,1
caai,49,11.603531,1
caai,50,11.900506,1
caai,51,6.854677,1
caai,52,13.352806,1
caai,53,12.142509,1
caai,54,6.896648,1
caai,55,4.629306,1
caai,56,7.176307,1
caai,57,30.384941,1
caai,58,6.657715,1
caai,59,11.014654,1
caai,60,4.245912,1
caai,61,7.184618,1
caai,62,9.511655,1
caai,63,14.860414,1
caai,64,8.951275,1
caai,65,6.335049,1
caai,66,6.476858,1
caai,67,14.303524,1
caai,68,17.243077,1
caai,69,8.797006,1
caai,70,11.698881,1
caai,71,15.036885,1
caai,72,11.729492,1
caai,73,4.215565,1
caai,74,5.064412,1
caai,75,9.578997,1
caai,76,5.357855,1
caai,77,5.189915,1
caai,78,5.297250,1
caai,79,7.400849,1
caai,80,10.856428,1
caai,81,6.784516,1
caai,82,3.476235,1
caai,83,15.703315,1
caai,84,5.070299,1
caai,85,6.810047,1
caai,86,5.416658,1
caai,87,11.652093,1
caai,88,9.562822,1
caai,89,5.385842,1
caai,90,10.002336,1
caai,91,6.354400,1
caai,92,3.831662,1
caai,93,10.122392,1
caai,94,17.050550,1
caai,95,3.608241,1
caai,96,7.793608,1
caai,97,9.368330,1
caai,98,10.431433,1
caai,99,5.612844,1
caai,100,7.849828,1
caai,101,7.969669,1
caai,102,8.705366,1
caai,103,7.734842,1
caai,104,14.958847,1
caai,105,4.409813,1
caai,106,9.080310,1
caai,107,5.371766,1
caai,108,6.093042,1
caai,109,8.378062,1
caai,110,6.283581,1
caai,111,6.632474,1
caai,112,7.545014,1
caai,113,10.688350,1
caai,114,12.956394,1
caai,115,6.893834,1
caai,116,5.913748,1
caai,117,9.446277,1
caai,118,8.298955,1
caai,119,19.177634,1
caai,120,4.526558,2
caai,121,13.933718,2
caai,122,7.809564,2
caai,123,7.752766,2
caai,124,18.457945,2
caai,125,15.353324,2
caai,126,6.032841,2
caai,127,16.542820,2
caai,128,10.137802,2
caai,129,7.362297,2
caai,130,8.656162,2
caai,131,5.094937,2
caai,132,6.058280,2
caai,133,7.233298,2
caai,134,5.331261,2
caai,135,3.990322,2
caai,136,6.297719,2
caai,137,10.111725,2
caai,138,7.857544,2
caai,139,15.029336,2
caai,140,11.421972,2
caai,141,3.194825,2
caai,142,17.981985,2
caai,143,4.107970,2
caai,144,7.410220,2
caai,145,13.158112,2
caai,146,4.089320,2
caai,147,8.226022,2
caai,148,6.003921,2
caai,149,8.564474,2
caai,150,5.234698,2
caai,151,10.093546,2
caai,152,7.941541,2
caai,153,6.431436,2
caai,154,5.321748,2
caai,155,2.324854,2
caai,156,12.078258,2
caai,157,5.797201,2
caai,158,4.058421,2
caai,159,5.030544,2
caai,160,7.880772,2
caai,161,6.990306,2
caai,162,7.098958,2
caai,163,6.986268,2
caai,164,3.956195,2
caai,165,6.787993,2
caai,166,4.294292,2
caai,167,5.002552,2
caai,168,6.565117,2
caai,169,8.157363,2
caai,170,7.945074,2
caai,171,5.762612,2
caai,172,5.816867,2
caai,173,5.323958,2
caai,174,5.025662,2
caai,175,11.943316,2
caai,176,7.536523,2
caai,177,9.331296,2
caai,178,10.351665,2
caai,179,11.295290,2
caai,180,8.337108,1
caai,181,4.707423,1
caai,182,7.203288,1
caai,183,4.728833,1
caai,184,6.632108,1
caai,185,4.637582,1
caai,186,13.154799,1
caai,187,6.645648,1
caai,188,4.893377,1
caai,189,6.141486,1
caai,190,9.557440,1
caai,191,7.190496,1
caai,192,9.805250,1
caai,193,5.649562,1
caai,194,8.518384,1
caai,195,12.922252,1
caai,196,10.366554,1
caai,197,6.874564,1
caai,198,13.486131,1
caai,199,9.743515,1
caai,200,8.056055,1
caai,201,2.859185,1
caai,202,6.362152,1
caai,203,6.902901,1
caai,204,5.376045,1
caai,205,6.751075,1
caai,206,8.083939,1
caai,207,7.556375,1
caai,208,4.985389,1
caai,209,6.928549,1
caai,210,20.363635,1
caai,211,9.356706,1
caai,212,4.865754,1
caai,213,11.996276,1
caai,214,8.686734,1
caai,215,7.027541,1
caai,216,15.777746,1
caai,217,6.252493,1
caai,218,9.126788,1
caai,219,4.313224,1
caai,220,7.367335,1
caai,221,5.588785,1
caai,222,5.394491,1
caai,223,4.040324,1
caai,224,7.058235,1
caai,225,11.472913,1
caai,226,4.401784,1
caai,227,4.416612,1
caai,228,13.123757,1
caai,229,11.922156,1
caai,230,6.109392,1
caai,231,11.688055,1
caai,232,6.635835,1
caai,233,7.334614,1
caai,234,4.238468,1
caai,235,6.303245,1
caai,236,6.869486,1
caai,237,10.901178,1
caai,238,8.096522,1
caai,239,6.965435,1
caai,240,7.441684,1
caai,241,11.604032,1
caai,242,7.088086,1
caai,243,11.325407,1
caai,244,8.677403,1
caai,245,18.147285,1
caai,246,10.019944,1
caai,247,7.459783,1
caai,248,12.221060,1
caai,249,8.079437,1
caai,250,9.377830,1
caai,251,7.143067,1
caai,252,6.749951,1
caai,253,8.852331,1
caai,254,9.676950,1
caai,255,7.145956,1
caai,256,9.079355,1
caai,257,9.501301,1
caai,258,9.155613,1
caai,259,4.471831,1
caai,260,15.222103,1
caai,261,9.181776,1
caai,262,5.911471,1
caai,263,11.437822,1
caai,264,7.890669,1
caai,265,9.549998,1
caai,266,4.226386,1
caai,267,5.612165,1
caai,268,9.747476,1
caai,269,7.646614,1
caai,270,9.037601,1
caai,271,4.927516,1
caai,272,16.303602,1
caai,273,8.713223,1
caai,274,13.627837,1
caai,275,13.863885,1
caai,276,9.830742,1
caai,277,8.640947,1
caai,278,10.820675,1
caai,279,4.506666,1
caai,280,16.399733,1
caai,281,5.247920,1
caai,282,8.846776,1
caai,283,3.846276,1
caai,284,16.417617,1
caai,285,3.502765,1
caai,286,6.824579,1
caai,287,11.332133,1
caai,288,5.901180,1
caai,289,5.120728,1
caai,290,19.770873,1
caai,291,6.662903,1
caai,292,11.282457,1
caai,293,6.624982,1
caai,294,13.554930,1
caai,295,9.830393,1
caai,296,13.335279,1
caai,297,3.607269,1
caai,298,6.738964,1
caai,299,8.722033,1
caai,300,7.004433,1
caai,301,7.375647,1
caai,302,21.556847,1
caai,303,8.338542,1
caai,304,11.301523,1
caai,305,4.502436,1
caai,306,7.064195,1
caai,307,18.607867,1
caai,308,9.038470,1
caai,309,7.056185,1
caai,310,7.915091,1
caai,311,11.980950,1
caai,312,9.706229,1
caai,313,6.845738,1
caai,314,17.713694,1
caai,315,8.618683,1
caai,316,7.870622,1
caai,317,9.164745,1
caai,318,6.948340,1
caai,319,12.897705,1
caai,320,9.073943,1
caai,321,8.176188,1
caai,322,9.975728,1
caai,323,7.331693,1
caai,324,6.828301,1
caai,325,7.261614,1
caai,326,10.155760,1
caai,327,12.537534,1
caai,328,12.400907,1
caai,329,11.384352,1
caai,330,5.232438,1
caai,331,9.877341,1
caai,332,8.142296,1
caai,333,5.970040,1
caai,334,9.523979,1
caai,335,13.360386,1
caai,336,7.560701,1
caai,337,9.604538,1
caai,338,7.933265,1
caai,339,5.516368,1
caai,340,5.871217,1
caai,341,9.709112,1
caai,342,10.939538,1
caai,343,5.522963,1
caai,344,5.892833,1
caai,345,11.662837,1
caai,346,9.247697,1
caai,347,6.039934,1
caai,348,4.831462,1
caai,349,12.671222,1
caai,350,14.716929,1
caai,351,6.075678,1
caai,352,8.167890,1
caai,353,5.923816,1
caai,354,9.566885,1
caai,355,8.797321,1
caai,356,6.893716,1
caai,357,12.964909,1
caai,358,9.188528,1
caai,359,8.356703,1
caai,360,11.323454,1
caai,361,7.629499,1
caai,362,10.228978,1
caai,363,7.758763,1
caai,364,7.159782,1
caai,365,11.026998,1
caai,366,4.493195,1
caai,367,8.127439,1
caai,368,4.089936,1
caai,369,12.001840,1
caai,370,4.488867,1
caai,371,5.332910,1
caai,372,13.387375,1
caai,373,6.485560,1
caai,374,10.998945,1
caai,375,6.791442,1
caai,376,6.107121,1
caai,377,9.921376,1
caai,378,6.544038,1
caai,379,12.301074,1
caai,380,9.853240,1
caai,381,13.799194,1
caai,382,2.777121,1
caai,383,8.122968,1
caai,384,9.453633,1
caai,385,26.562083,1
caai,386,6.766039,1
caai,387,7.974760,1
caai,388,10.762018,1
caai,389,6.218616,1
caai,390,5.600125,1
caai,391,12.728110,1
caai,392,10.804890,1
caai,393,7.922405,1
caai,394,11.144081,1
caai,395,5.358529,1
caai,396,7.315961,1
caai,397,7.207334,1
caai,398,8.656710,1
caai,399,2.863595,1
caai,400,18.232259,1
caai,401,6.411859,1
caai,402,11.174721,1
caai,403,6.088394,1
caai,404,6.452203,1
caai,405,10.019756,1
caai,406,9.012974,1
caai,407,7.775056,1
caai,408,8.821510,1
caai,409,5.418454,1
caai,410,9.290113,1
caai,411,10.028284,1
caai,412,5.340621,1
caai,413,7.871800,1
caai,414,9.754654,1
caai,415,6.758160,1
caai,416,4.122984,1
caai,417,4.291687,1
caai,418,10.962648,1
caai,419,7.738374,1
caai,420,6.959470,1
caai,421,22.177182,1
caai,422,5.108774,1
caai,423,8.103064,1
caai,424,11.349389,1
caai,425,8.181011,1
caai,426,5.901716,1
caai,427,8.855102,1
caai,428,6.980564,1
caai,429,5.450987,1
caai,430,5.129907,1
caai,431,8.525503,1
caai,432,6.061693,1
caai,433,9.695220,1
caai,434,9.315013,1
caai,435,11.506391,1
caai,436,6.509847,1
caai,437,7.645643,1
caai,438,15.257833,1
caai,439,7.683929,1
caai,440,6.339752,1
caai,441,10.314694,1
caai,442,5.877159,1
caai,443,7.385484,1
caai,444,6.575344,1
caai,445,11.807752,1
caai,446,5.648584,1
caai,447,7.329772,1
caai,448,8.725807,1
caai,449,5.150255,1
caai,450,6.946894,1
caai,451,7.700713,1
caai,452,7.363673,1
caai,453,7.361102,1
caai,454,15.722721,1
caai,455,6.010083,1
caai,456,11.033101,1
caai,457,7.762860,1
caai,458,10.098444,1
caai,459,11.665458,1
caai,460,3.913076,1
caai,461,10.199224,1
caai,462,6.301450,1
caai,463,12.146789,1
caai,464,7.807046,1
caai,465,4.764345,1
caai,466,12.207344,1
caai,467,4.634560,1
caai,468,6.786043,1
caai,469,9.142982,1
caai,470,7.602955,1
caai,471,5.956585,1
caai,472,11.067927,1
caai,473,4.107646,1
caai,474,5.831061,1
caai,475,14.301366,1
caai,476,8.178272,1
caai,477,7.757567,1
caai,478,8.680111,1
caai,479,7.477518,1
caai,480,9.183712,1
caai,481,9.583868,1
caai,482,9.229777,1
caai,483,6.342445,1
caai,484,4.789450,1
caai,485,7.336005,1
caai,486,8.840252,1
caai,487,7.328165,1
caai,488,11.658352,1
caai,489,12.636687,1
caai,490,19.089496,1
caai,491,18.187800,1
caai,492,6.609855,1
caai,493,4.288463,1
caai,494,14.962890,1
caai,495,6.309762,1
caai,496,16.135380,1
caai,497,6.162790,1
caai,498,7.229123,1
caai,499,6.964210,1
caai,500,9.027941,1
caai,501,16.372219,1
caai,502,5.951886,1
caai,503,7.879951,1
caai,504,4.025001,1
caai,505,11.974077,1
caai,506,5.425661,1
caai,507,5.159377,1
caai,508,10.866739,1
caai,509,14.705103,1
caai,510,7.067129,1
caai,511,4.663260,1
caai,512,11.867845,1
caai,513,11.724529,1
caai,514,9.199033,1
caai,515,11.151758,1
caai,516,5.836727,1
caai,517,8.008476,1
caai,518,5.587849,1
caai,519,7.615931,1
caai,520,9.632220,1
caai,521,7.300814,1
caai,522,7.601308,1
caai,523,16.062970,1
caai,524,8.524270,1
caai,525,9.052370,1
caai,526,9.550965,1
caai,527,9.697628,1
caai,528,13.712408,1
caai,529,27.067149,1
caai,530,18.181242,1
caai,531,3.113513,1
caai,532,13.750054,1
caai,533,10.540831,1
caai,534,7.709522,1
caai,535,8.686868,1
caai,536,7.357606,1
caai,537,8.631634,1
caai,538,9.442201,1
caai,539,9.063321,1
caai,540,10.897301,1
caai,541,10.686103,1
caai,542,4.731164,1
caai,543,24.131498,1
caai,544,9.527744,1
caai,545,5.700911,1
caai,546,5.822148,1
caai,547,10.941795,1
caai,548,9.574573,1
caai,549,6.142359,1
caai,550,3.447551,1
caai,551,4.728193,1
caai,552,9.569392,1
caai,553,6.568956,1
caai,554,6.355878,1
caai,555,11.164537,1
caai,556,6.105251,1
caai,557,9.117438,1
caai,558,7.867069,1
caai,559,5.210036,1
caai,560,8.442599,1
caai,561,12.909009,1
caai,562,7.878428,1
caai,563,8.026698,1
caai,564,7.582580,1
caai,565,9.456715,1
caai,566,3.995919,1
caai,567,9.040988,1
caai,568,7.880206,1
caai,569,14.089824,1
caai,570,7.052142,1
caai,571,11.291144,1
caai,572,10.430923,1
caai,573,10.276785,1
caai,574,7.374255,1
caai,575,8.907909,1
caai,576,5.329293,1
caai,577,4.702170,1
caai,578,5.948893,1
caai,579,7.345936,1
caai,580,5.177118,1
caai,581,8.562460,1
caai,582,6.527576,1
caai,583,8.027477,1
caai,584,10.730652,1
caai,585,7.702023,1
caai,586,7.624490,1
caai,587,14.615282,1
caai,588,5.610474,1
caai,589,5.934416,1
caai,590,12.612574,1
caai,591,6.269129,1
caai,592,10.182489,1
caai,593,11.836321,1
caai,594,11.433478,1
caai,595,6.129195,1
caai,596,8.715985,1
caai,597,9.047738,1
caai,598,7.797810,1
caai,599,9.493091,1
caai,600,8.791152,2
caai,601,3.487272,2
caai,602,5.055540,2
caai,603,12.306385,2
caai,604,7.659206,2
caai,605,3.020388,2
caai,606,14.134833,2
caai,607,7.231917,2
caai,608,13.556405,2
caai,609,4.316886,2
caai,610,15.573198,2
caai,611,6.513188,2
caai,612,13.984848,2
caai,613,5.829412,2
caai,614,9.970113,2
caai,615,6.078348,2
caai,616,7.121057,2
caai,617,7.596708,2
caai,618,4.992384,2
caai,619,6.865061,2
caai,620,3.537848,2
caai,621,8.713436,2
caai,622,6.980130,2
caai,623,4.864621,2
caai,624,5.910249,2
caai,625,9.313853,2
caai,626,2.212974,2
caai,627,8.005151,2
caai,628,9.366796,2
caai,629,5.367886,2
caai,630,8.425434,2
caai,631,4.839442,2
caai,632,10.933820,2
caai,633,6.303829,2
caai,634,6.564687,2
caai,635,10.066819,2
caai,636,6.508309,2
caai,637,5.723213,2
caai,638,2.271379,2
caai,639,8.185330,2
caai,640,10.892359,2
caai,641,5.346911,2
caai,642,7.739356,2
caai,643,7.919307,2
caai,644,4.204460,2
caai,645,4.750941,2
caai,646,6.338127,2
caai,647,8.384669,2
caai,648,10.725876,2
caai,649,3.657483,2
caai,650,7.394819,2
caai,651,7.279218,2
caai,652,3.476233,2
caai,653,6.773546,2
caai,654,7.496175,2
caai,655,8.686862,2
caai,656,3.401599,2
caai,657,6.879686,2
caai,658,6.122483,2
caai,659,9.488433,2
caai,660,15.268289,1
caai,661,21.138919,1
caai,662,9.103049,1
caai,663,6.810690,1
caai,664,8.294482,1
caai,665,5.258362,1
caai,666,7.370028,1
caai,667,8.955016,1
caai,668,9.476690,1
caai,669,18.020763,1
caai,670,6.465818,1
caai,671,6.102511,1
caai,672,4.775979,1
caai,673,8.388289,1
caai,674,4.217204,1
caai,675,19.195568,1
caai,676,8.712231,1
caai,677,6.468059,1
caai,678,11.826583,1
caai,679,4.889503,1
caai,680,14.083443,1
caai,681,10.496887,1
caai,682,10.497971,1
caai,683,4.751335,1
caai,684,5.400098,1
caai,685,5.723821,1
caai,686,10.349730,1
caai,687,3.307991,1
caai,688,5.717948,1
caai,689,21.104638,1
caai,690,12.873962,1
caai,691,7.344915,1
caai,692,14.967462,1
caai,693,8.206760,1
caai,694,8.485706,1
caai,695,6.455693,1
caai,696,8.008731,1
caai,697,10.227657,1
caai,698,7.666472,1
caai,699,9.375454,1
caai,700,8.376471,1
caai,701,14.947201,1
caai,702,13.711856,1
caai,703,9.030605,1
caai,704,4.861509,1
caai,705,7.231884,1
caai,706,14.901242,1
caai,707,5.998939,1
caai,708,9.880221,1
caai,709,7.378753,1
caai,710,13.494962,1
caai,711,3.725732,1
caai,712,11.403913,1
caai,713,8.155420,1
caai,714,13.840167,1
caai,715,7.293426,1
caai,716,6.686589,1
caai,717,8.710539,1
caai,718,7.042227,1
caai,719,10.419648,1
caai,720,5.834856,1
caai,721,4.095244,1
caai,722,9.324659,1
caai,723,9.261561,1
caai,724,11.119184,1
caai,725,6.163377,1
caai,726,9.243641,1
caai,727,11.714281,1
caai,728,9.199961,1
caai,729,10.791045,1
caai,730,4.281946,1
caai,731,10.558302,1
caai,732,5.447622,1
caai,733,21.195270,1
caai,734,4.059356,1
caai,735,15.887952,1
caai,736,5.933618,1
caai,737,8.646105,1
caai,738,3.793860,1
caai,739,5.077950,1
caai,740,8.595052,1
caai,741,5.171642,1
caai,742,10.413296,1
caai,743,18.054813,1
caai,744,13.065910,1
caai,745,9.438510,1
caai,746,11.596608,1
caai,747,6.483052,1
caai,748,5.001917,1
caai,749,9.712686,1
caai,750,6.452428,1
caai,751,8.859822,1
caai,752,6.438757,1
caai,753,8.337078,1
caai,754,12.199804,1
caai,755,10.378995,1
caai,756,11.726402,1
caai,757,13.375091,1
caai,758,5.977275,1
caai,759,3.792007,1
caai,760,5.353913,1
caai,761,5.323694,1
caai,762,4.077498,1
caai,763,7.870631,1
caai,764,7.495398,1
caai,765,6.115891,1
caai,766,9.357448,1
caai,767,15.951658,1
caai,768,5.565719,1
caai,769,4.698774,1
caai,770,6.215733,1
caai,771,10.486817,1
caai,772,5.204922,1
caai,773,9.764550,1
caai,774,7.926774,1
caai,775,10.675716,1
caai,776,19.462935,1
caai,777,9.854008,1
caai,778,7.517827,1
caai,779,8.819249,1
caai,780,6.876364,1
caai,781,7.902622,1
caai,782,16.252429,1
caai,783,6.156443,1
caai,784,5.044934,1
caai,785,5.885753,1
caai,786,9.979536,1
caai,787,5.483194,1
caai,788,8.741132,1
caai,789,7.948345,1
caai,790,13.151483,1
caai,791,13.085169,1
caai,792,4.226622,1
caai,793,10.290752,1
caai,794,7.478443,1
caai,795,14.713625,1
caai,796,19.022193,1
caai,797,7.271686,1
caai,798,9.865892,1
caai,799,4.804101,1
caai,800,5.990334,1
caai,801,7.450791,1
caai,802,8.349001,1
caai,803,9.871776,1
caai,804,8.000973,1
caai,805,11.082119,1
caai,806,11.000370,1
caai,807,6.831991,1
caai,808,7.774571,1
caai,809,8.227561,1
caai,810,9.074195,1
caai,811,8.875301,1
caai,812,5.572264,1
caai,813,7.106108,1
caai,814,14.401052,1
caai,815,10.029894,1
caai,816,11.583219,1
caai,817,3.500304,1
caai,818,6.641024,1
caai,819,5.825537,1
caai,820,10.592391,1
caai,821,7.144747,1
caai,822,10.056294,1
caai,823,8.060859,1
caai,824,13.363429,1
caai,825,5.396680,1
caai,826,6.369031,1
caai,827,8.509111,1
caai,828,12.276737,1
caai,829,5.167137,1
caai,830,7.040329,1
caai,831,11.150568,1
caai,832,2.011311,1
caai,833,9.609406,1
caai,834,6.815571,1
caai,835,13.483278,1
caai,836,9.097482,1
caai,837,8.766205,1
caai,838,5.519926,1
caai,839,7.289444,1
caai,840,7.917394,1
caai,841,8.982792,1
caai,842,8.626832,1
caai,843,7.088844,1
caai,844,3.738081,1
caai,845,4.293973,1
caai,846,10.561971,1
caai,847,10.649891,1
caai,848,10.279148,1
caai,849,8.554961,1
caai,850,3.430217,1
caai,851,7.865053,1
caai,852,9.083861,1
caai,853,10.475804,1
caai,854,13.737506,1
caai,855,22.866533,1
caai,856,13.152105,1
caai,857,6.593159,1
caai,858,7.160891,1
caai,859,11.493955,1
caai,860,9.113202,1
caai,861,7.832182,1
caai,862,12.103731,1
caai,863,4.672246,1
caai,864,6.079856,1
caai,865,5.948668,1
caai,866,6.906565,1
caai,867,11.314215,1
caai,868,11.781911,1
caai,869,12.578422,1
caai,870,7.209123,1
caai,871,7.075782,1
caai,872,7.142452,1
caai,873,7.197065,1
caai,874,9.210466,1
caai,875,5.071746,1
caai,876,6.265755,1
caai,877,4.695356,1
caai,878,6.134308,1
caai,879,10.820487,1
caai,880,12.286747,1
caai,881,6.005974,1
caai,882,5.907005,1
caai,883,7.299521,1
caai,884,6.567456,1
caai,885,11.916102,1
caai,886,11.368838,1
caai,887,22.858827,1
caai,888,9.664154,1
caai,889,8.963971,1
caai,890,13.484833,1
caai,891,12.741151,1
caai,892,9.228849,1
caai,893,11.662513,1
caai,894,4.608588,1
caai,895,6.051680,1
caai,896,5.065140,1
caai,897,5.385582,1
caai,898,6.773669,1
caai,899,11.725317,1
caai,900,9.840477,1
caai,901,8.242935,1
caai,902,15.305443,1
caai,903,7.114808,1
caai,904,10.110058,1
caai,905,7.231517,1
caai,906,7.260016,1
caai,907,12.694014,1
caai,908,9.616914,1
caai,909,12.808931,1
caai,910,8.362411,1
caai,911,7.318578,1
caai,912,12.997678,1
caai,913,4.802135,1
caai,914,17.192248,1
caai,915,5.344513,1
caai,916,15.209203,1
caai,917,7.629511,1
caai,918,9.890273,1
caai,919,5.713450,1
caai,920,5.963773,1
caai,921,6.509912,1
caai,922,3.533406,1
caai,923,7.238362,1
caai,924,6.913436,1
caai,925,4.759822,1
caai,926,4.210069,1
caai,927,12.309041,1
caai,928,11.009680,1
caai,929,11.421530,1
caai,930,13.660499,1
caai,931,2.815146,1
caai,932,8.766863,1
caai,933,5.367988,1
caai,934,9.194474,1
caai,935,10.191914,1
caai,936,6.577039,1
caai,937,20.390314,1
caai,938,14.751572,1
caai,939,3.720565,1
caai,940,7.920594,1
caai,941,5.033584,1
caai,942,6.586366,1
caai,943,12.980873,1
caai,944,4.767013,1
caai,945,9.371019,1
caai,946,6.796178,1
caai,947,12.918745,1
caai,948,5.874663,1
caai,949,6.496915,1
caai,950,4.563143,1
caai,951,12.203768,1
caai,952,6.452979,1
caai,953,8.008172,1
caai,954,6.938157,1
caai,955,12.236919,1
caai,956,9.305398,1
caai,957,5.724777,1
caai,958,7.152309,1
caai,959,11.463932,1
caai,960,12.231915,1
caai,961,7.103023,1
caai,962,5.222118,1
caai,963,11.396702,1
caai,964,14.842818,1
caai,965,16.189996,1
caai,966,10.234338,1
caai,967,20.130501,1
caai,968,8.250207,1
caai,969,5.342190,1
caai,970,6.044359,1
caai,971,10.374809,1
caai,972,7.171717,1
caai,973,10.027711,1
caai,974,6.221162,1
caai,975,6.863625,1
caai,976,6.337149,1
caai,977,10.191430,1
caai,978,4.906704,1
caai,979,5.834746,1
caai,980,5.684031,1
caai,981,5.185119,1
caai,982,10.081759,1
caai,983,4.463436,1
caai,984,13.975049,1
caai,985,5.738120,1
caai,986,3.309457,1
caai,987,12.588529,1
caai,988,5.208545,1
caai,989,7.191963,1
caai,990,13.185976,1
caai,991,12.353209,1
caai,992,14.632022,1
caai,993,6.222156,1
caai,994,3.874640,1
caai,995,4.983957,1
caai,996,11.742907,1
caai,997,5.425432,1
caai,998,6.564088,1
caai,999,9.943749,1
caai,1000,7.743487,1
caai,1001,16.687089,1
caai,1002,4.593435,1
caai,1003,3.498903,1
caai,1004,7.455665,1
caai,1005,10.778152,1
caai,1006,10.170918,1
caai,1007,9.917703,1
caai,1008,6.561538,1
caai,1009,5.255192,1
caai,1010,15.928661,1
caai,1011,7.360621,1
caai,1012,13.012149,1
caai,1013,7.978215,1
caai,1014,9.020408,1
caai,1015,9.323000,1
caai,1016,14.148449,1
caai,1017,6.393047,1
caai,1018,17.229084,1
caai,1019,4.009087,1
caai,1020,13.891137,1
caai,1021,7.544453,1
caai,1022,10.565885,1
caai,1023,8.021253,1
caai,1024,19.282207,1
caai,1025,17.681933,1
caai,1026,9.831106,1
caai,1027,6.109055,1
caai,1028,5.107892,1
caai,1029,8.449711,1
caai,1030,13.298092,1
caai,1031,13.408439,1
caai,1032,6.561796,1
caai,1033,10.443876,1
caai,1034,8.150895,1
caai,1035,10.270308,1
caai,1036,6.527924,1
caai,1037,5.401833,1
caai,1038,11.352895,1
caai,1039,5.135763,1
caai,1040,9.642116,1
caai,1041,6.769921,1
caai,1042,5.775376,1
caai,1043,8.930061,1
caai,1044,7.147313,1
caai,1045,8.538777,1
caai,1046,5.000566,1
caai,1047,4.763911,1
caai,1048,8.714065,1
caai,1049,7.785247,1
caai,1050,8.400286,1
caai,1051,10.590946,1
caai,1052,10.945745,1
caai,1053,11.935424,1
caai,1054,13.710899,1
caai,1055,7.484786,1
caai,1056,12.572234,1
caai,1057,11.627795,1
caai,1058,10.371713,1
caai,1059,8.983760,1
caai,1060,6.572053,1
caai,1061,14.960541,1
caai,1062,1.890752,1
caai,1063,9.612505,1
caai,1064,11.826455,1
caai,1065,5.620791,1
caai,1066,6.896502,1
caai,1067,7.492863,1
caai,1068,6.612049,1
caai,1069,3.365818,1
caai,1070,12.329493,1
caai,1071,3.543458,1
caai,1072,10.705155,1
caai,1073,7.225752,1
caai,1074,13.342068,1
caai,1075,9.293126,1
caai,1076,4.056925,1
caai,1077,12.861402,1
caai,1078,12.983775,1
caai,1079,7.146563,1
caai,1080,5.947578,1
caai,1081,8.249534,1
caai,1082,5.797608,1
caai,1083,24.358432,1
caai,1084,6.332588,1
caai,1085,11.891481,1
caai,1086,6.674325,1
